                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.90323,                 0.6965,                 1.0377,                0.85698,                0.86747,                0.92655,                0.70892,                0.93444,                0.78705,                0.99768,              0.0016971,              0.0016971,              0.0016971
                    155,                0.97634,                0.73363,                 1.0637,                0.81185,                0.88419,                0.90564,                0.71705,                0.87228,                0.82801,                0.99162,              0.0016951,              0.0016951,              0.0016951
                    156,                0.83917,                0.67707,                0.97724,                0.81185,                0.88419,                0.90564,                0.71705,                0.87228,                0.82801,                0.99162,              0.0016931,              0.0016931,              0.0016931
                    157,                0.88164,                 0.7157,                0.99963,                0.86549,                0.85982,                0.93282,                0.71792,                 0.8572,                 0.7109,                0.99298,              0.0016911,              0.0016911,              0.0016911
                    158,                0.86681,                0.69174,                 1.0373,                0.86549,                0.85982,                0.93282,                0.71792,                 0.8572,                 0.7109,                0.99298,              0.0016891,              0.0016891,              0.0016891
                    159,                 1.0553,                0.71237,                0.99005,                 0.8401,                0.89532,                0.93103,                0.72768,                0.81541,                0.69117,                0.98616,              0.0016872,              0.0016872,              0.0016872
                    160,                0.93202,                0.71201,                0.98924,                 0.8401,                0.89532,                0.93103,                0.72768,                0.81541,                0.69117,                0.98616,              0.0016852,              0.0016852,              0.0016852
                    161,                0.88771,                0.74897,                 1.0504,                0.82437,                0.90947,                0.94029,                0.73909,                0.81539,                0.66323,                0.98272,              0.0016832,              0.0016832,              0.0016832
                    162,                0.86809,                0.72127,                 1.0185,                0.82437,                0.90947,                0.94029,                0.73909,                0.81539,                0.66323,                0.98272,              0.0016812,              0.0016812,              0.0016812
                    163,                0.86621,                0.69796,                0.98414,                0.86025,                0.86414,                0.93614,                0.72929,                0.87701,                 0.6466,                0.99631,              0.0016792,              0.0016792,              0.0016792
                    164,                0.90165,                0.69255,                 1.0098,                0.86025,                0.86414,                0.93614,                0.72929,                0.87701,                 0.6466,                0.99631,              0.0016773,              0.0016773,              0.0016773
                    165,                0.87545,                0.70233,                 1.0169,                0.81796,                0.91069,                0.93613,                0.74226,                0.79546,                0.64068,                0.98352,              0.0016753,              0.0016753,              0.0016753
                    166,                0.86716,                0.67173,                 1.0032,                0.81796,                0.91069,                0.93613,                0.74226,                0.79546,                0.64068,                0.98352,              0.0016733,              0.0016733,              0.0016733
                    167,                0.82695,                0.65113,                0.99022,                0.83567,                0.90423,                0.93148,                0.72649,                 0.8178,                 0.6372,                 0.9884,              0.0016713,              0.0016713,              0.0016713
                    168,                0.87879,                  0.713,                 1.0292,                0.83567,                0.90423,                0.93148,                0.72649,                 0.8178,                 0.6372,                 0.9884,              0.0016693,              0.0016693,              0.0016693
                    169,                 0.9093,                0.65116,                 0.9844,                0.83985,                0.90423,                0.93092,                0.73187,                0.82333,                0.64999,                0.98817,              0.0016674,              0.0016674,              0.0016674
                    170,                0.84314,                0.65464,                 0.9797,                0.83985,                0.90423,                0.93092,                0.73187,                0.82333,                0.64999,                0.98817,              0.0016654,              0.0016654,              0.0016654
                    171,                 0.8281,                0.68703,                0.98857,                0.84767,                0.89234,                0.94057,                 0.7411,                0.84142,                0.65733,                0.97824,              0.0016634,              0.0016634,              0.0016634
                    172,                0.81334,                0.62322,                0.96925,                0.84767,                0.89234,                0.94057,                 0.7411,                0.84142,                0.65733,                0.97824,              0.0016614,              0.0016614,              0.0016614
                    173,                0.89433,                0.68102,                 1.0167,                0.86092,                0.87305,                0.92688,                0.73939,                0.84333,                0.69281,                0.98569,              0.0016594,              0.0016594,              0.0016594
                    174,                0.83796,                0.69543,                 1.0252,                0.86092,                0.87305,                0.92688,                0.73939,                0.84333,                0.69281,                0.98569,              0.0016575,              0.0016575,              0.0016575
                    175,                0.86469,                 0.6931,                0.99553,                0.88109,                0.85301,                0.93852,                0.73756,                0.85019,                0.66161,                0.98914,              0.0016555,              0.0016555,              0.0016555
                    176,                0.84407,                0.75715,                  1.027,                0.88109,                0.85301,                0.93852,                0.73756,                0.85019,                0.66161,                0.98914,              0.0016535,              0.0016535,              0.0016535
                    177,                0.95583,                0.72791,                0.99857,                0.84661,                0.90964,                0.94295,                0.76934,                0.75803,                0.63114,                0.96984,              0.0016515,              0.0016515,              0.0016515
                    178,                0.86692,                0.65918,                0.97775,                0.84661,                0.90964,                0.94295,                0.76934,                0.75803,                0.63114,                0.96984,              0.0016495,              0.0016495,              0.0016495
                    179,                0.91562,                0.70542,                0.99456,                0.82141,                 0.9265,                0.92865,                0.67347,                0.99038,                0.69465,                 1.0065,              0.0016476,              0.0016476,              0.0016476
                    180,                0.84736,                0.66873,                0.94311,                0.82141,                 0.9265,                0.92865,                0.67347,                0.99038,                0.69465,                 1.0065,              0.0016456,              0.0016456,              0.0016456
                    181,                0.86453,                0.66694,                 1.0028,                0.84989,                0.90792,                0.93096,                 0.6777,                 1.0105,                0.71223,                 1.0061,              0.0016436,              0.0016436,              0.0016436
                    182,                0.98375,                0.72658,                 1.0384,                0.84989,                0.90792,                0.93096,                 0.6777,                 1.0105,                0.71223,                 1.0061,              0.0016416,              0.0016416,              0.0016416
                    183,                0.88823,                0.67801,                   1.01,                0.83488,                0.91217,                 0.9493,                0.76819,                0.81303,                 0.6403,                0.96574,              0.0016396,              0.0016396,              0.0016396
                    184,                0.88142,                 0.6344,                0.97413,                0.83488,                0.91217,                 0.9493,                0.76819,                0.81303,                 0.6403,                0.96574,              0.0016377,              0.0016377,              0.0016377
                    185,                 0.8547,                0.67158,                 1.0075,                0.84701,                 0.9001,                0.93456,                 0.7514,                0.81612,                0.61817,                0.96667,              0.0016357,              0.0016357,              0.0016357
                    186,                0.85364,                0.64816,                0.97833,                0.84701,                 0.9001,                0.93456,                 0.7514,                0.81612,                0.61817,                0.96667,              0.0016337,              0.0016337,              0.0016337
                    187,                0.84959,                0.66445,                 0.9637,                0.85145,                0.89532,                0.93949,                0.73702,                0.87195,                0.66588,                0.98577,              0.0016317,              0.0016317,              0.0016317
                    188,                0.84746,                 0.6649,                0.99279,                0.85145,                0.89532,                0.93949,                0.73702,                0.87195,                0.66588,                0.98577,              0.0016297,              0.0016297,              0.0016297
                    189,                0.88311,                0.66093,                0.98668,                0.82591,                0.92205,                0.93809,                0.72152,                0.93378,                0.70875,                0.99342,              0.0016278,              0.0016278,              0.0016278
                    190,                0.93077,                0.76489,                 1.0168,                0.82591,                0.92205,                0.93809,                0.72152,                0.93378,                0.70875,                0.99342,              0.0016258,              0.0016258,              0.0016258
                    191,                0.83718,                0.63544,                0.97281,                 0.8471,                0.89087,                0.92797,                0.72535,                0.88177,                0.68649,                0.97446,              0.0016238,              0.0016238,              0.0016238
                    192,                0.81772,                0.64475,                0.98288,                 0.8471,                0.89087,                0.92797,                0.72535,                0.88177,                0.68649,                0.97446,              0.0016218,              0.0016218,              0.0016218
                    193,                0.86529,                0.77617,                 1.0278,                 0.8749,                0.88786,                0.94167,                0.76794,                0.72846,                0.62839,                0.93782,              0.0016198,              0.0016198,              0.0016198
                    194,                0.77772,                0.64588,                0.99478,                 0.8749,                0.88786,                0.94167,                0.76794,                0.72846,                0.62839,                0.93782,              0.0016179,              0.0016179,              0.0016179
                    195,                0.93098,                0.67053,                 1.0087,                0.82785,                0.87825,                0.87408,                0.71981,                0.71392,                0.74035,                 0.9325,              0.0016159,              0.0016159,              0.0016159
                    196,                0.82331,                0.64213,                 0.9667,                0.82785,                0.87825,                0.87408,                0.71981,                0.71392,                0.74035,                 0.9325,              0.0016139,              0.0016139,              0.0016139
                    197,                0.91177,                0.69327,                0.96909,                0.79753,                0.91235,                 0.8993,                0.71705,                0.78881,                0.76786,                0.94951,              0.0016119,              0.0016119,              0.0016119
                    198,                0.85232,                0.68639,                0.97931,                0.79753,                0.91235,                 0.8993,                0.71705,                0.78881,                0.76786,                0.94951,              0.0016099,              0.0016099,              0.0016099
                    199,                0.83627,                0.66979,                 1.0017,                0.85449,                 0.8931,                0.94601,                0.72917,                0.85208,                0.68986,                0.95873,               0.001608,               0.001608,               0.001608
                    200,                0.90937,                0.65806,                0.95716,                0.85449,                 0.8931,                0.94601,                0.72917,                0.85208,                0.68986,                0.95873,               0.001606,               0.001606,               0.001606
                    201,                0.92412,                0.66409,                 0.9816,                0.83561,                0.90569,                 0.9373,                0.74408,                0.79919,                0.64142,                0.95348,               0.001604,               0.001604,               0.001604
                    202,                0.83325,                0.67234,                 1.0047,                0.83561,                0.90569,                 0.9373,                0.74408,                0.79919,                0.64142,                0.95348,               0.001602,               0.001602,               0.001602
                    203,                0.84143,                0.64043,                0.97675,                0.82414,                0.92894,                0.93616,                  0.739,                0.75698,                0.62063,                0.93686,                 0.0016,                 0.0016,                 0.0016
                    204,                0.92366,                0.64722,                0.95757,                0.82414,                0.92894,                0.93616,                  0.739,                0.75698,                0.62063,                0.93686,              0.0015981,              0.0015981,              0.0015981
                    205,                0.78003,                0.64983,                0.99348,                0.84713,                  0.902,                0.94224,                0.73925,                0.82528,                0.61066,                0.94972,              0.0015961,              0.0015961,              0.0015961
                    206,                0.82159,                0.64664,                 0.9699,                0.84713,                  0.902,                0.94224,                0.73925,                0.82528,                0.61066,                0.94972,              0.0015941,              0.0015941,              0.0015941
                    207,                 0.7719,                 0.5809,                0.93431,                0.88743,                0.86029,                0.93851,                0.75937,                0.77316,                 0.6167,                0.94732,              0.0015921,              0.0015921,              0.0015921
                    208,                0.76442,                0.61796,                0.93303,                0.88743,                0.86029,                0.93851,                0.75937,                0.77316,                 0.6167,                0.94732,              0.0015901,              0.0015901,              0.0015901
                    209,                0.81171,                 0.6239,                0.96904,                0.84162,                0.91537,                0.93889,                0.77303,                0.73891,                 0.6045,                0.93921,              0.0015882,              0.0015882,              0.0015882
                    210,                0.77066,                0.59202,                0.96931,                0.84162,                0.91537,                0.93889,                0.77303,                0.73891,                 0.6045,                0.93921,              0.0015862,              0.0015862,              0.0015862
                    211,                 1.2346,                0.71217,                0.95299,                0.83899,                0.91683,                 0.9314,                0.74145,                 0.7633,                0.62316,                0.94705,              0.0015842,              0.0015842,              0.0015842
                    212,                0.79571,                 0.6479,                0.97447,                0.83899,                0.91683,                 0.9314,                0.74145,                 0.7633,                0.62316,                0.94705,              0.0015822,              0.0015822,              0.0015822
                    213,                0.81063,                0.62982,                0.96784,                0.83428,                0.91937,                0.91803,                0.71907,                0.79659,                0.64682,                0.95383,              0.0015802,              0.0015802,              0.0015802
                    214,                0.81858,                0.65353,                0.97017,                0.83428,                0.91937,                0.91803,                0.71907,                0.79659,                0.64682,                0.95383,              0.0015783,              0.0015783,              0.0015783
                    215,                  0.812,                0.68072,                0.97069,                0.84959,                0.91091,                0.92134,                0.72683,                0.79844,                0.62487,                0.94863,              0.0015763,              0.0015763,              0.0015763
                    216,                0.76399,                0.61961,                0.93892,                0.84959,                0.91091,                0.92134,                0.72683,                0.79844,                0.62487,                0.94863,              0.0015743,              0.0015743,              0.0015743
                    217,                0.79727,                0.63056,                0.96879,                0.86158,                0.90423,                0.93707,                 0.7636,                0.77217,                0.60422,                0.93644,              0.0015723,              0.0015723,              0.0015723
                    218,                 0.8367,                0.60963,                0.94275,                0.86158,                0.90423,                0.93707,                 0.7636,                0.77217,                0.60422,                0.93644,              0.0015703,              0.0015703,              0.0015703
                    219,                0.83489,                0.66307,                0.97307,                0.84953,                0.92205,                0.94332,                0.77411,                 0.7544,                0.58079,                0.93307,              0.0015684,              0.0015684,              0.0015684
                    220,                0.74178,                0.58943,                0.93435,                0.84953,                0.92205,                0.94332,                0.77411,                 0.7544,                0.58079,                0.93307,              0.0015664,              0.0015664,              0.0015664
                    221,                0.79748,                0.63112,                0.95617,                 0.8681,                0.87951,                0.94013,                0.74483,                0.84054,                0.62359,                0.96609,              0.0015644,              0.0015644,              0.0015644
                    222,                0.83028,                0.62131,                 0.9452,                 0.8681,                0.87951,                0.94013,                0.74483,                0.84054,                0.62359,                0.96609,              0.0015624,              0.0015624,              0.0015624
                    223,                0.76327,                0.59103,                 0.9514,                0.84934,                0.87886,                0.93083,                0.74001,                0.79789,                 0.6652,                0.96031,              0.0015604,              0.0015604,              0.0015604
                    224,                0.76676,                0.58973,                0.94988,                0.84934,                0.87886,                0.93083,                0.74001,                0.79789,                 0.6652,                0.96031,              0.0015585,              0.0015585,              0.0015585
                    225,                0.79839,                0.63324,                0.96222,                0.84022,                  0.902,                0.94765,                0.76941,                 0.7506,                0.58247,                 0.9421,              0.0015565,              0.0015565,              0.0015565
                    226,                0.76943,                 0.5943,                0.95416,                0.84022,                  0.902,                0.94765,                0.76941,                 0.7506,                0.58247,                 0.9421,              0.0015545,              0.0015545,              0.0015545
                    227,                0.73787,                0.60418,                0.93834,                0.90951,                0.85301,                0.95051,                0.76765,                0.77006,                0.58634,                 0.9333,              0.0015525,              0.0015525,              0.0015525
                    228,                0.75973,                0.61256,                 0.9394,                0.90951,                0.85301,                0.95051,                0.76765,                0.77006,                0.58634,                 0.9333,              0.0015505,              0.0015505,              0.0015505
                    229,                0.74527,                0.61177,                0.94782,                0.89832,                0.88542,                0.95339,                 0.7918,                0.70005,                0.57117,                0.91821,              0.0015486,              0.0015486,              0.0015486
                    230,                0.72133,                0.57274,                0.94454,                0.89832,                0.88542,                0.95339,                 0.7918,                0.70005,                0.57117,                0.91821,              0.0015466,              0.0015466,              0.0015466
                    231,                0.81082,                0.60903,                0.94807,                0.84312,                0.93362,                0.95162,                0.76611,                0.74119,                0.57908,                0.92807,              0.0015446,              0.0015446,              0.0015446
                    232,                0.81981,                0.66635,                0.94029,                0.84312,                0.93362,                0.95162,                0.76611,                0.74119,                0.57908,                0.92807,              0.0015426,              0.0015426,              0.0015426
                    233,                0.81297,                0.63603,                0.98086,                0.84243,                0.92428,                0.94593,                0.73064,                0.83994,                0.62192,                0.93833,              0.0015406,              0.0015406,              0.0015406
                    234,                0.79895,                0.61987,                0.93233,                0.84243,                0.92428,                0.94593,                0.73064,                0.83994,                0.62192,                0.93833,              0.0015387,              0.0015387,              0.0015387
                    235,                0.75304,                0.60649,                0.95539,                0.89531,                0.89516,                0.95298,                 0.7603,                0.80487,                0.58709,                0.92765,              0.0015367,              0.0015367,              0.0015367
                    236,                0.75326,                0.59128,                0.95057,                0.89531,                0.89516,                0.95298,                 0.7603,                0.80487,                0.58709,                0.92765,              0.0015347,              0.0015347,              0.0015347
                    237,                0.74709,                0.56565,                0.93559,                0.87891,                0.89755,                0.94761,                0.78469,                0.74216,                0.59035,                0.92116,              0.0015327,              0.0015327,              0.0015327
                    238,                0.73365,                 0.5493,                0.93624,                0.87891,                0.89755,                0.94761,                0.78469,                0.74216,                0.59035,                0.92116,              0.0015307,              0.0015307,              0.0015307
                    239,                0.79124,                0.60963,                0.96237,                0.86248,                0.92205,                0.94463,                 0.7591,                0.77328,                0.60591,                0.92185,              0.0015288,              0.0015288,              0.0015288
                    240,                0.80683,                0.63577,                0.95652,                0.86248,                0.92205,                0.94463,                 0.7591,                0.77328,                0.60591,                0.92185,              0.0015268,              0.0015268,              0.0015268
                    241,                 0.7842,                0.58481,                 0.9247,                0.87213,                0.90423,                0.94704,                0.76309,                0.77296,                0.61311,                 0.9188,              0.0015248,              0.0015248,              0.0015248
                    242,                0.72329,                0.56477,                0.93982,                0.87213,                0.90423,                0.94704,                0.76309,                0.77296,                0.61311,                 0.9188,              0.0015228,              0.0015228,              0.0015228
                    243,                0.73585,                0.58181,                0.93241,                0.86882,                0.91537,                  0.949,                0.75857,                0.77442,                 0.6224,                0.91872,              0.0015208,              0.0015208,              0.0015208
                    244,                 0.7897,                0.58027,                0.93323,                0.86882,                0.91537,                  0.949,                0.75857,                0.77442,                 0.6224,                0.91872,              0.0015189,              0.0015189,              0.0015189
                    245,                0.74291,                0.60549,                0.93102,                0.84038,                0.93987,                0.94972,                0.76413,                0.75462,                0.58335,                0.91764,              0.0015169,              0.0015169,              0.0015169
                    246,                0.85767,                0.81081,                0.97389,                0.84038,                0.93987,                0.94972,                0.76413,                0.75462,                0.58335,                0.91764,              0.0015149,              0.0015149,              0.0015149
                    247,                0.72581,                0.59785,                0.93519,                0.85888,                0.94432,                0.96032,                0.77784,                0.74981,                0.54183,                0.91732,              0.0015129,              0.0015129,              0.0015129
                    248,                0.76872,                0.56329,                0.94575,                0.85888,                0.94432,                0.96032,                0.77784,                0.74981,                0.54183,                0.91732,              0.0015109,              0.0015109,              0.0015109
                    249,                0.78237,                0.63141,                0.96019,                0.80337,                0.90993,                0.88525,                0.69224,                0.86996,                0.67415,                0.93355,               0.001509,               0.001509,               0.001509
                    250,                0.87175,                 0.6516,                0.94121,                0.80337,                0.90993,                0.88525,                0.69224,                0.86996,                0.67415,                0.93355,               0.001507,               0.001507,               0.001507
                    251,                0.93685,                 0.7009,                0.92238,                0.72552,                 0.9066,                0.78608,                0.62952,                0.77758,                0.84978,                0.92168,               0.001505,               0.001505,               0.001505
                    252,                0.75961,                0.65796,                0.94485,                0.72552,                 0.9066,                0.78608,                0.62952,                0.77758,                0.84978,                0.92168,               0.001503,               0.001503,               0.001503
                    253,                0.75324,                0.67436,                0.94615,                 0.8684,                0.92589,                0.93516,                0.75098,                0.75348,                0.64105,                0.91345,               0.001501,               0.001501,               0.001501
                    254,                0.74549,                0.60243,                0.92983,                 0.8684,                0.92589,                0.93516,                0.75098,                0.75348,                0.64105,                0.91345,              0.0014991,              0.0014991,              0.0014991
                    255,                0.85142,                0.66777,                 1.0284,                0.86232,                0.87881,                 0.9317,                0.72604,                0.78787,                0.61306,                0.92209,              0.0014971,              0.0014971,              0.0014971
                    256,                0.77987,                0.68108,                0.93893,                0.86232,                0.87881,                 0.9317,                0.72604,                0.78787,                0.61306,                0.92209,              0.0014951,              0.0014951,              0.0014951
                    257,                0.78938,                0.61909,                0.93448,                0.76252,                0.92248,                0.91143,                 0.7442,                0.68884,                0.61278,                0.91086,              0.0014931,              0.0014931,              0.0014931
                    258,                0.74316,                0.64814,                0.93139,                0.76252,                0.92248,                0.91143,                 0.7442,                0.68884,                0.61278,                0.91086,              0.0014911,              0.0014911,              0.0014911
                    259,                0.75094,                0.67852,                0.93058,                0.83492,                 0.9265,                0.94643,                 0.7895,                0.67329,                0.58316,                0.89716,              0.0014892,              0.0014892,              0.0014892
                    260,                0.74675,                0.63913,                0.95426,                0.83492,                 0.9265,                0.94643,                 0.7895,                0.67329,                0.58316,                0.89716,              0.0014872,              0.0014872,              0.0014872
                    261,                0.71469,                0.58997,                0.92785,                 0.8704,                0.91759,                0.95572,                0.74636,                0.87376,                0.67555,                0.92367,              0.0014852,              0.0014852,              0.0014852
                    262,                0.73013,                0.58296,                0.93304,                 0.8704,                0.91759,                0.95572,                0.74636,                0.87376,                0.67555,                0.92367,              0.0014832,              0.0014832,              0.0014832
                    263,                0.80427,                0.61087,                0.93026,                0.82139,                0.92205,                0.92179,                 0.7389,                0.82798,                0.79323,                0.91959,              0.0014812,              0.0014812,              0.0014812
                    264,                0.83201,                0.67219,                0.99642,                0.82139,                0.92205,                0.92179,                 0.7389,                0.82798,                0.79323,                0.91959,              0.0014793,              0.0014793,              0.0014793
                    265,                0.76312,                0.65894,                0.91161,                0.83923,                0.89521,                0.93461,                0.77731,                 0.6704,                0.63932,                0.90322,              0.0014773,              0.0014773,              0.0014773
                    266,                 0.7977,                0.61428,                0.93521,                0.83923,                0.89521,                0.93461,                0.77731,                 0.6704,                0.63932,                0.90322,              0.0014753,              0.0014753,              0.0014753
                    267,                0.82614,                0.62085,                0.92817,                0.88404,                0.88641,                0.95378,                0.78192,                0.71608,                0.55714,                0.91795,              0.0014733,              0.0014733,              0.0014733
                    268,                0.80698,                0.59648,                0.93104,                0.88404,                0.88641,                0.95378,                0.78192,                0.71608,                0.55714,                0.91795,              0.0014713,              0.0014713,              0.0014713
                    269,                0.80356,                0.62271,                0.94345,                0.87771,                0.91111,                 0.9561,                0.75336,                 0.7897,                 0.5871,                0.92759,              0.0014694,              0.0014694,              0.0014694
                    270,                0.74945,                0.61761,                0.91961,                0.87771,                0.91111,                 0.9561,                0.75336,                 0.7897,                 0.5871,                0.92759,              0.0014674,              0.0014674,              0.0014674
                    271,                0.74687,                0.63759,                0.95264,                0.89301,                0.92946,                0.96156,                0.74952,                0.85427,                0.58281,                0.93157,              0.0014654,              0.0014654,              0.0014654
                    272,                 0.8794,                0.73811,                0.97707,                0.89301,                0.92946,                0.96156,                0.74952,                0.85427,                0.58281,                0.93157,              0.0014634,              0.0014634,              0.0014634
                    273,                0.88617,                0.61127,                 0.9254,                0.88448,                 0.9379,                0.94645,                0.77116,                0.75972,                0.61796,                0.91764,              0.0014614,              0.0014614,              0.0014614
                    274,                0.74259,                0.56728,                0.94947,                0.88448,                 0.9379,                0.94645,                0.77116,                0.75972,                0.61796,                0.91764,              0.0014595,              0.0014595,              0.0014595
                    275,                0.72469,                0.56567,                0.92652,                0.85809,                0.90646,                0.91214,                0.74905,                0.71437,                0.68758,                  0.906,              0.0014575,              0.0014575,              0.0014575
                    276,                 0.7822,                0.58614,                0.91092,                0.85809,                0.90646,                0.91214,                0.74905,                0.71437,                0.68758,                  0.906,              0.0014555,              0.0014555,              0.0014555
                    277,                0.76594,                0.60322,                0.92075,                0.85852,                0.92873,                0.93027,                0.73237,                0.78786,                0.65284,                0.92179,              0.0014535,              0.0014535,              0.0014535
                    278,                0.83466,                0.63916,                0.93934,                0.85852,                0.92873,                0.93027,                0.73237,                0.78786,                0.65284,                0.92179,              0.0014515,              0.0014515,              0.0014515
                    279,                0.81805,                0.63574,                0.92194,                0.88554,                0.93764,                0.95627,                0.75789,                0.78092,                0.56548,                0.92024,              0.0014496,              0.0014496,              0.0014496
                    280,                0.81471,                0.65775,                0.96723,                0.88554,                0.93764,                0.95627,                0.75789,                0.78092,                0.56548,                0.92024,              0.0014476,              0.0014476,              0.0014476
